Prob_RRC,Prob_MIRA_SR,Prob_RRAB,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
4659890124337808384,0.24632862,0.03668664,0.6682783,0.011055844,0.011051795,0.026598858,T2CEP,RRAB,-1.0,7027.355,-1.0,1.1545148
1989913843520379136,0.5018081,0.011224393,0.24165325,0.019296508,0.101999015,0.12401868,CEP,RRC,6607.6426,6374.4087,1.3071523,6.586726
4688737942175326976,0.15795615,0.013652169,0.118619435,0.5191416,0.07048597,0.12014469,CEP,CEP,5558.549,5852.889,4.560668,5.5955687
5928973039596650240,0.16057418,0.8305327,0.0018438696,0.0012889452,0.0025339057,0.0032264236,RRC,MIRA_SR,-1.0,3574.199,-1.0,86.30531
4365635279142583424,0.1974249,0.013644986,0.098168224,0.12929326,0.28613913,0.27532944,T2CEP,T2CEP,4673.4453,5357.976,29.89499,20.12545
5476908485877574400,0.31002438,0.03626051,0.47499982,0.03772166,0.031931397,0.10906222,RRAB,RRAB,-1.0,6884.1875,-1.0,-1.5342083
4657139352449951360,0.2589566,0.025647644,0.3038701,0.30252343,0.04149228,0.06750994,DSCT_SXPHE,RRAB,5439.926,6003.951,1.5951753,4.8736544
4191855477805048832,0.053301007,0.07983197,0.8051413,0.00086158316,0.022186888,0.038677245,RRAB,RRAB,6806.3037,6077.666,1.2132263,-1.4699936
5377920313022646656,0.0924858,0.07951985,0.6885338,0.0019854407,0.04571502,0.09176012,RRAB,RRAB,6533.7686,6400.577,-1.0,2.998903
5365121688438047360,0.12327632,0.8657208,0.005174106,0.0011711398,0.0020816599,0.002575919,RRC,MIRA_SR,-1.0,3662.1807,-1.0,63.79664
5977440611650605824,0.21871033,0.12743364,0.44841155,0.029076284,0.121320315,0.055047926,RRC,RRAB,6800.3135,3680.3965,2.1902494,21.279438
2101908826612614528,0.35573557,0.015034781,0.1758642,0.30098963,0.044196956,0.108178854,RRC,RRC,7148.698,6966.239,3.0384874,1.3035464
6460420090734660992,0.12668037,0.090040915,0.6619048,0.007145872,0.04409608,0.07013198,MIRA_SR,RRAB,6393.2173,6412.7954,-1.0,3.4384284
4685708718934739968,0.46483305,0.022817776,0.24604,0.12204109,0.03969945,0.104568586,CEP,RRC,-1.0,6475.732,-1.0,1.1570129
4687161959764496512,0.46805015,0.012930847,0.17133541,0.14760378,0.054819345,0.14526045,CEP,RRC,6795.5015,7024.4785,1.5937715,3.5413735
6078980888378907904,0.09156065,0.06300084,0.64299184,0.00030903704,0.048634097,0.1535035,T2CEP,RRAB,-1.0,6515.92,-1.0,0.5868573
4685908447783666560,0.34461418,0.013703253,0.1922845,0.28828874,0.047805313,0.113304056,CEP,RRC,6656.559,6602.126,1.1251101,1.7677579
4685763999449651712,0.33535126,0.009033934,0.16631883,0.29393888,0.07142722,0.123929925,CEP,RRC,6344.925,6693.72,1.0863781,4.1004696
4687406399257215104,0.19494745,0.055670355,0.64712274,0.040832028,0.021038195,0.040389255,CEP,RRAB,-1.0,6051.4404,-1.0,2.5043917
4651436662309797760,0.33571714,0.04544709,0.4955888,0.048035245,0.02242972,0.052782014,RRC,RRAB,6693.496,6182.9795,-1.0,3.9366846
4524730046142132736,0.14205275,0.8484095,0.0013768272,0.0014791085,0.002531849,0.004149938,MIRA_SR,MIRA_SR,-1.0,3555.161,-1.0,78.36665
4685849971820919936,0.46135366,0.018945817,0.22894095,0.117283694,0.051636916,0.12183896,CEP,RRC,-1.0,7009.5273,-1.0,3.4509704
4655039044680197120,0.28560308,0.03686517,0.40214774,0.18429096,0.03238192,0.05871118,CEP,RRAB,5679.3384,5533.673,4.459964,4.77621
5345850586824658048,0.111362,0.8847602,0.0011730868,0.000406618,0.001409835,0.00088814803,MIRA_SR,MIRA_SR,-1.0,3573.19,-1.0,78.15767
6416538689047153792,0.2915804,0.060448725,0.5198919,0.0043644784,0.049074207,0.07464025,MIRA_SR,RRAB,5876.832,5795.7734,2.3421292,1.464683
5599534548129056000,0.09825287,0.8979789,0.0004472347,0.00047138662,0.0008456532,0.0020040446,MIRA_SR,MIRA_SR,3929.3362,3604.037,104.811554,79.28621
4577889990229217280,0.31792828,0.0030090732,0.035418324,0.020980809,0.1824106,0.4402529,DSCT_SXPHE,DSCT_SXPHE,7560.5156,7089.0103,1.3972054,5.4643283
2125723870512110720,0.121801354,0.008188982,0.07085245,0.5041767,0.086648256,0.20833226,T2CEP,CEP,5835.013,6072.074,-0.4927144,4.749075
4661015783725525248,0.2224902,0.021989506,0.27757695,0.3930934,0.034646753,0.050203137,CEP,CEP,5891.8647,6342.974,-1.0,4.5778275
1819127389567637760,0.36410338,0.045907434,0.38807762,0.002287436,0.048309453,0.15131472,RRC,RRAB,6819.9463,6684.5044,1.8929787,1.146419
4659930497044563584,0.02730312,0.0034081046,0.02492112,0.82516074,0.04728794,0.071918964,DSCT_SXPHE,CEP,4796.7744,5439.2446,0.89430285,5.0520163
4657072488383685376,0.14196675,0.030854391,0.17126867,0.52618855,0.0608509,0.06887075,CEP,CEP,4888.695,5353.3384,4.8569703,8.326139
5321775370965909376,0.12632722,0.87331235,3.595343e-05,4.910002e-05,5.6179593e-05,0.0002192293,MIRA_SR,MIRA_SR,-1.0,3398.5312,-1.0,90.914795
4685813619225612288,0.18598256,0.03064373,0.3982902,0.30173612,0.03572025,0.047627117,CEP,RRAB,5505.415,5949.049,7.9566092,6.123903
4657877811942765056,0.26232478,0.030564282,0.38431212,0.24303712,0.02726545,0.052496232,CEP,RRAB,5903.8447,5903.4185,4.1191196,4.7545447
5797771546819675136,0.121184185,0.8722615,0.0024361718,0.00067803677,0.0019658937,0.0014741749,MIRA_SR,MIRA_SR,-1.0,3609.7698,-1.0,79.32518
5843977728393556480,0.42742234,0.020559434,0.34057993,0.08176996,0.06649586,0.06317247,RRAB,RRC,6977.325,5855.87,1.7323489,11.620645
1949490328581270016,0.13265847,0.07672686,0.72502685,0.00032506496,0.024484029,0.040778697,RRC,RRAB,-1.0,6287.448,-1.0,-4.126481
4690591169039407616,0.25398704,0.3220385,0.14925757,0.20763637,0.039220974,0.027859513,MIRA_SR,MIRA_SR,3786.8994,4052.4067,14.752111,19.527298
1818984826715187200,0.51294,0.03431648,0.25139162,0.005104137,0.07160855,0.12463925,RRAB,RRC,6217.209,6628.0566,-0.19880056,3.9131742
5958553063486467072,0.14500824,0.8521459,0.0005704877,0.00040174113,0.0007832795,0.0010903555,MIRA_SR,MIRA_SR,-1.0,3615.72,-1.0,92.74837
4523576830237316480,0.19053079,0.14684144,0.11303581,0.17521244,0.22150566,0.1528739,MIRA_SR,T2CEP,3899.4722,3847.4666,57.953182,45.856354
5339078729060659968,0.5554885,0.003563976,0.056542177,0.011921001,0.067224175,0.30526015,T2CEP,RRC,-1.0,8362.422,-1.0,0.5152626
467368823503496192,0.1350326,0.8632534,0.00025228524,0.00020102695,0.00044438528,0.0008162926,MIRA_SR,MIRA_SR,-1.0,3535.2805,-1.0,90.11629
4650733872521841792,0.198575,0.07488025,0.6241243,0.018830424,0.032527383,0.05106269,RRAB,RRAB,-1.0,6366.335,-1.0,2.893744
4648533337429410816,0.5327472,0.016274879,0.19647886,0.060994085,0.051449407,0.14205556,RRAB,RRC,-1.0,7161.492,-1.0,2.9548345
4112249010589505408,0.2032916,0.71831125,0.011019,0.009169973,0.02889003,0.029318117,MIRA_SR,MIRA_SR,3945.9011,3787.2058,83.05948,71.41208
4661962806851474816,0.04546917,0.0040303795,0.040566836,0.82929194,0.030752573,0.049889132,CEP,CEP,5554.9272,6184.5977,3.9128697,5.7572703
5720361117846021248,0.561441,0.013416785,0.1535679,0.007195493,0.07166158,0.19271733,RRAB,RRC,6762.5176,7058.7534,-0.41527796,1.4242935
5936180235248988928,0.29703543,0.038310308,0.562492,0.0044175307,0.040664077,0.057080597,RRC,RRAB,5616.3354,6230.3364,4.7088194,2.9253178
4688994330256253696,0.32335648,0.012892768,0.19044942,0.3208398,0.043882824,0.10857869,CEP,RRC,6570.3726,6669.2686,5.2530084,1.9750772
4627541495792494592,0.4957076,0.01567205,0.20173745,0.12731759,0.04979288,0.1097724,RRAB,RRC,6836.5566,7011.1255,-0.67998075,4.744502
4655282552185733760,0.1592633,0.011137188,0.15599756,0.5303754,0.058943853,0.08428265,CEP,CEP,5345.83,5936.462,4.051338,6.7096734
6365402670982033408,0.49666452,0.029822677,0.3015659,0.012960451,0.050370365,0.10861619,RRC,RRC,6856.577,7007.211,3.3938565,2.342277
4685933225516192512,0.3176088,0.02492058,0.32996425,0.22488372,0.031690404,0.07093229,CEP,RRAB,-1.0,6156.9756,-1.0,4.2077217
1218332761310029824,0.37281105,0.035097007,0.34163243,0.0031826422,0.070263326,0.17701353,DSCT_SXPHE,RRC,7184.657,6995.623,-1.0,1.6452641
4687509375391726592,0.24974427,0.25808987,0.16707206,0.22182958,0.059765093,0.043499123,MIRA_SR,MIRA_SR,3550.8625,4245.1626,16.371124,20.92234
6030136012118877056,0.030284693,0.0652968,0.8812491,0.0008553133,0.00820563,0.014108331,MIRA_SR,RRAB,5140.0195,5627.7085,2.9219031,2.7179317
5831509339598316416,0.026997194,0.0858064,0.8442218,0.00071875274,0.014578096,0.02767775,RRAB,RRAB,5519.255,6071.1406,2.2028375,2.3647914
5767356306401855488,0.5429132,0.016889786,0.21212894,0.0709772,0.045285277,0.11180567,RRC,RRC,7624.1567,7028.129,1.3178039,2.8878222
4315240160121182592,0.118890494,0.065328956,0.6987366,0.048362702,0.03480982,0.033871446,DSCT_SXPHE,RRAB,4472.081,5546.198,33.030476,7.9983854
5997552427317140608,0.038352266,0.18245496,0.74984473,0.0015721285,0.013444764,0.014331151,RRAB,RRAB,5086.2407,4905.5107,1.8542461,8.921076
4688999729079453056,0.23023275,0.041392222,0.5035088,0.14600904,0.023359148,0.055498086,CEP,RRAB,6527.0303,6055.5566,2.1069746,6.369578
6046732620355499136,0.09677044,0.90315145,6.2133536e-06,6.3714515e-06,1.3533666e-05,5.1973886e-05,RRC,MIRA_SR,-1.0,3587.7874,-1.0,82.1183
4685705317332749568,0.21070662,0.0057711243,0.08380286,0.29649764,0.13053767,0.27268413,CEP,CEP,6550.7397,6723.306,1.842627,3.3061626
6057104455320734976,0.117196694,0.8819763,9.230126e-05,9.578035e-05,0.00016477611,0.00047415524,MIRA_SR,MIRA_SR,-1.0,3696.2668,-1.0,96.512695
4662105949516732416,0.0950056,0.014702883,0.1394331,0.66908306,0.034057025,0.04771831,CEP,CEP,5347.7485,6024.1875,3.3184206,5.2465773
5571017958137669760,0.56500226,0.0060920957,0.09107424,0.048939485,0.058610477,0.23028143,DSCT_SXPHE,RRC,-1.0,7714.3066,1.2538953,1.6324348
4651462569556203776,0.43469268,0.039237518,0.3711239,0.062279962,0.030366683,0.06229924,RRAB,RRC,6546.7466,6395.5215,-1.0,1.8506079
5263936863148149504,0.23595583,0.050513323,0.59710544,0.049745128,0.02466833,0.04201196,RRAB,RRAB,-1.0,5960.336,-1.0,1.6588273
4597561966937001600,0.53817457,0.031082777,0.30501422,0.0069934987,0.03152053,0.0872144,RRC,RRC,-1.0,7072.4053,-1.0,1.4237709
6795060131140166528,0.2883969,0.015237151,0.31977832,0.0006390856,0.09727963,0.27866897,DSCT_SXPHE,RRAB,-1.0,7953.9004,-1.0,-5.9828053
6076299660571820032,0.13224286,0.77538687,0.004638518,0.010522175,0.030288333,0.046921264,RRC,MIRA_SR,3428.2341,3809.2625,76.149124,62.977146
4657175219789532032,0.13544203,0.04665119,0.41724977,0.31220716,0.041537896,0.046912,CEP,RRAB,5185.405,5434.38,-1.0,9.04047
4651644916693071488,0.2761139,0.026123676,0.37286204,0.22318475,0.04458142,0.057134144,RRAB,RRAB,-1.0,6063.0273,-1.0,5.7687893
4685835403286444800,0.32691368,0.026217945,0.35323042,0.18789278,0.043376703,0.062368516,CEP,RRAB,-1.0,6141.507,-1.0,5.764274
1833663895376157056,0.1748372,0.81455046,0.003986724,0.0007408422,0.0020967592,0.0037880526,MIRA_SR,MIRA_SR,-1.0,3424.9656,53.877575,75.703186
5234289773375625984,0.31253135,0.020073172,0.28904462,0.2713433,0.044111606,0.062895924,RRC,RRC,6997.9756,6109.4805,1.02247,5.8621573
5337492099454874752,0.14740089,0.8513046,0.00026140577,0.00014082255,0.00040214235,0.00049021345,RRC,MIRA_SR,-1.0,3487.2817,-1.0,80.96994
5235926533884079360,0.12932234,0.05530473,0.5795864,0.16179319,0.037959166,0.036034156,RRAB,RRAB,4971.4365,5615.111,4.250809,10.322746
4533840840010856960,0.42467564,0.0052623353,0.0504802,0.0293086,0.12246179,0.36781135,RRC,RRC,6299.918,7356.62,4.001954,6.15493
3463717886720126976,0.3065006,0.027276281,0.18314664,0.10856472,0.20377326,0.17073856,DSCT_SXPHE,RRC,4120.275,4877.9175,4.2524743,29.210236
4685962431302354048,0.33140582,0.028500848,0.3863239,0.15542394,0.04298145,0.055363968,CEP,RRAB,5703.187,5681.889,3.762782,1.0271134
5856657266455101568,0.117632285,0.8554798,0.0024163374,0.0041509615,0.0077577657,0.012562926,MIRA_SR,MIRA_SR,3530.564,3671.2053,108.53073,71.84038
6680143612508024704,0.544541,0.011344211,0.17882916,0.0026901658,0.06087766,0.20171778,T2CEP,RRC,7819.2266,7462.7617,-0.44528437,-1.4861231
5236888366032873984,0.14809775,0.84963006,0.000401595,0.0003649544,0.0005471196,0.00095854397,MIRA_SR,MIRA_SR,-1.0,3546.711,-1.0,95.14366
5236831363242091648,0.14491,0.8533305,0.0002737076,0.00024944879,0.0003828222,0.0008535249,MIRA_SR,MIRA_SR,-1.0,3664.6619,-1.0,90.52696
6435019486645410304,0.32353306,0.096499525,0.26330662,0.053460933,0.14042729,0.12277258,DSCT_SXPHE,RRC,3777.1067,4267.381,47.7713,43.791748
5880599166503358464,0.13380297,0.8660788,1.2981551e-05,1.318417e-05,3.1271415e-05,6.0854243e-05,MIRA_SR,MIRA_SR,-1.0,3017.516,-1.0,89.29845
1748314644550603008,0.52340376,0.009435537,0.16743076,0.0033415647,0.08365197,0.21273638,RRC,RRC,7314.4355,7239.785,-1.0,1.2355595
6048282519436188672,0.35331294,0.08615041,0.46150407,0.0018320162,0.052012164,0.0451884,RRAB,RRAB,4666.289,5366.1216,3.545615,5.7502337
5235621350686875776,0.36755073,0.0018154485,0.019508328,0.0013486663,0.05564796,0.5541288,DSCT_SXPHE,DSCT_SXPHE,-1.0,8852.609,-1.0,-1.5510931
4582068684167422976,0.04514204,0.07038195,0.8186743,0.0011543765,0.022371698,0.042275652,RRAB,RRAB,6614.631,6186.175,1.1425395,-0.3054781
6460848247434973312,0.5588546,0.011394132,0.20999888,0.033025626,0.042582754,0.14414404,RRAB,RRC,7403.502,6765.3,-0.8321581,-0.064245224
1454878183922968832,0.46593955,0.0031266592,0.06296372,0.0074664736,0.14670947,0.31379408,RRC,RRC,7086.491,6912.374,-1.0,-4.0856047
4538921442715734912,0.17927499,0.7536911,0.010802496,0.011939713,0.01890487,0.025386848,MIRA_SR,MIRA_SR,3743.5608,3774.7734,80.35983,67.35243
514221384785813888,0.07384664,0.9253809,5.0327624e-05,7.8844176e-05,0.00012583882,0.0005174817,RRC,MIRA_SR,-1.0,3596.0913,-1.0,98.25116
5833686918054902272,0.12752898,0.8711554,0.00016698505,0.00016551785,0.0003168446,0.0006661755,MIRA_SR,MIRA_SR,-1.0,3652.1191,-1.0,92.206055
5325988630795074944,0.1468842,0.85222477,0.00010948941,0.0001214559,0.00017434527,0.00048571386,MIRA_SR,MIRA_SR,-1.0,3518.6292,-1.0,99.48178
6041688168398165376,0.040691186,0.08972401,0.8293522,0.00053991214,0.01957155,0.020121181,MIRA_SR,RRAB,4909.207,5860.255,5.288151,0.25025606
6859182897656361344,0.5815376,0.0054203738,0.07121889,0.010516506,0.09596393,0.23534268,RRC,RRC,7705.7676,7096.204,3.7898948,4.971664
3066383345404451712,0.3610187,0.045177422,0.5173578,0.0030126488,0.024015252,0.04941817,RRAB,RRAB,6455.4023,6296.925,4.003891,1.1574278
2061618563067290240,0.18605885,0.792907,0.017091464,0.00050900533,0.0013767362,0.0020569472,RRC,MIRA_SR,-1.0,3922.243,-1.0,47.393543
6027708698375916160,0.08367916,0.0606056,0.7838592,0.0013740406,0.027637871,0.04284411,RRAB,RRAB,5433.7124,5735.918,3.7966728,3.1100433
5888547639164049792,0.17320938,0.82609344,0.00013013462,2.3020126e-05,9.119992e-05,0.00045274774,MIRA_SR,MIRA_SR,-1.0,2989.087,-1.0,89.327774
2745365571168607360,0.402511,0.0035463858,0.076667465,0.008387254,0.1399806,0.36890733,T2CEP,RRC,7624.394,7476.534,0.10126686,3.7499788
2550616871904872960,0.3882553,0.025131002,0.3499088,0.0011806589,0.0619201,0.17360419,RRC,RRC,7081.833,6845.98,-1.0,-1.2359104
6635380501280537088,0.37295207,0.0033048824,0.0798266,0.019678168,0.16016419,0.3640741,RRC,RRC,6907.131,7417.7656,2.7354069,4.8253164
5951442831002905728,0.1538502,0.84102166,0.0015076156,0.00060251134,0.0016677789,0.0013502508,RRC,MIRA_SR,-1.0,3648.8508,-1.0,85.68025
4685830386781879552,0.21965182,0.009493086,0.15849426,0.45234418,0.061486047,0.098530605,CEP,CEP,6219.3057,6295.3486,1.8978205,4.713158
4686415734964330624,0.34264553,0.032607302,0.4513568,0.063135795,0.03250493,0.077749655,RRAB,RRAB,-1.0,6355.2217,-1.0,-0.6884875
1844330223297611136,0.13217585,0.019476332,0.045955915,0.20005782,0.42266953,0.17966455,DSCT_SXPHE,T2CEP,4029.0083,4518.995,2.156097,23.157883
2741229758181454976,0.49710304,0.0059841475,0.11823185,0.006971385,0.10633654,0.2653731,RRC,RRC,7630.895,7378.6777,2.6269565,4.074315
5410858936917550464,0.17121972,0.8264995,0.0016766152,2.1349124e-05,0.00021437499,0.0003684103,MIRA_SR,MIRA_SR,-1.0,3113.7988,-1.0,65.66895
2204543323626075904,0.16408867,0.8331,0.000518131,0.0003177527,0.00052194827,0.001453478,RRC,MIRA_SR,-1.0,3418.2727,-1.0,87.65184
5515462350021533056,0.18749335,0.050910845,0.48718795,0.17969076,0.048471298,0.046245728,RRC,RRAB,4845.3184,5298.2256,1.500814,14.37085
5339148135776385920,0.15170439,0.84683776,0.00022224004,0.00020504917,0.00028687218,0.00074364786,MIRA_SR,MIRA_SR,-1.0,3471.0483,-1.0,84.60457
5994532657318796160,0.28895983,0.053890053,0.5418896,0.018509476,0.057663757,0.03908726,MIRA_SR,RRAB,3857.8499,4827.0283,3.7342288,15.03924
5855150076517226624,0.16593993,0.82898724,0.0011547008,0.00084177527,0.0010414624,0.0020348798,MIRA_SR,MIRA_SR,-1.0,3702.041,-1.0,89.43497
4636114830334952576,0.21263513,0.084859975,0.47833025,0.017973522,0.060647223,0.1455538,RRAB,RRAB,-1.0,6737.2363,-1.0,3.617237
5993790074645845888,0.18060549,0.13500696,0.5070869,0.035157084,0.07430315,0.06784043,DSCT_SXPHE,RRAB,3461.8308,4804.6875,55.26442,23.171713
1863132456256853888,0.12669748,0.8712044,0.00029651425,0.00030792697,0.00052594836,0.0009678289,MIRA_SR,MIRA_SR,-1.0,3707.2402,-1.0,96.86278
5859329629428395392,0.35324246,0.02830952,0.38322935,0.12524632,0.06054423,0.049428158,RRC,RRAB,6287.1895,5350.0796,2.4313583,15.420094
5786524470569564672,0.4337332,0.015137512,0.20511761,0.19062874,0.052261695,0.1031213,RRAB,RRC,6307.506,6661.883,-0.47957802,4.692234
4690587591316462848,0.22739673,0.0718316,0.53971326,0.0347445,0.05031802,0.07599585,RRAB,RRAB,-1.0,6640.623,-1.0,3.7933583
5887972113520702080,0.035239078,0.17205425,0.75191015,0.0025475256,0.018195497,0.020053498,RRAB,RRAB,4664.96,5347.8906,0.6273999,4.0280023
5893647380252706432,0.15201668,0.8456306,0.00026361152,0.000105010426,0.0002817054,0.0017024229,RRC,MIRA_SR,-1.0,3487.4788,-1.0,85.392914
4658692653094978816,0.19444609,0.023553211,0.2517814,0.4262485,0.04276058,0.061210163,CEP,CEP,5317.845,5669.5405,4.4783616,4.9644203
1144040886629044608,0.28324303,0.065153375,0.42094192,0.07272899,0.050231837,0.10770089,RRAB,RRAB,6855.2197,6594.9756,-1.0,5.0078535
4192388569146945920,0.1856694,0.062655054,0.16510352,0.25417188,0.2217709,0.11062926,DSCT_SXPHE,CEP,3861.7195,4448.947,55.81097,25.95647
4655469159882212224,0.16066776,0.019322729,0.26121378,0.47239873,0.036732215,0.049664784,CEP,CEP,5138.716,5686.334,2.3538933,6.4456882
6131337329992244864,0.03630734,0.07736588,0.8310609,0.0003903281,0.017297126,0.03757842,RRAB,RRAB,6286.1914,6516.461,2.505918,1.2033143
1514970724921526912,0.33401883,0.0030574263,0.06298101,0.011993459,0.15733165,0.43061766,T2CEP,DSCT_SXPHE,7879.9414,7552.0396,-0.9382529,2.3545237
4616578608949636736,0.3781587,0.032817934,0.2809186,0.15105571,0.052709326,0.10433978,RRAB,RRC,6550.4067,6686.6333,3.3125186,4.528848
232369997141554560,0.1498266,0.8484872,0.00027681535,0.00021032247,0.0004544139,0.00074459484,MIRA_SR,MIRA_SR,-1.0,3370.7048,-1.0,91.20813
4657092928091747456,0.1777508,0.031621754,0.31689134,0.3955773,0.030718202,0.047440562,CEP,CEP,5012.239,5523.8765,2.0624232,7.263637
2123677365833112448,0.4876069,0.01220362,0.2340658,0.12984055,0.0292799,0.10700321,RRC,RRC,7469.1714,7252.8013,-1.0,0.45588827
2018154387391915264,0.15128082,0.84834266,2.7767748e-05,1.2533666e-05,3.9113864e-05,0.0002970861,MIRA_SR,MIRA_SR,-1.0,2853.792,-1.0,97.142685
4657175430160377728,0.27157214,0.028472451,0.3281117,0.28023046,0.033236854,0.058376405,CEP,RRAB,5429.7773,5873.4336,-1.0,4.4822702
4656802764398515712,0.19655323,0.68034476,0.026245395,0.023934342,0.028454,0.044468302,MIRA_SR,MIRA_SR,3810.5889,3840.4055,20.049725,47.918243
2004157531321062528,0.32613707,0.0008607703,0.014460084,0.001772833,0.059621435,0.5971478,DSCT_SXPHE,DSCT_SXPHE,-1.0,9263.592,-1.0,-0.25915432
6379350280920292224,0.32420918,0.058710635,0.35462323,0.00857568,0.06304761,0.19083364,RRAB,RRAB,-1.0,7050.6875,-1.0,3.2151186
4686377015834600960,0.3508773,0.024747465,0.2683222,0.21296565,0.04734012,0.09574724,CEP,RRC,5726.37,6155.376,4.806618,4.6203527
6028513678324502784,0.07038851,0.066849686,0.81963265,0.002377536,0.016860627,0.023891022,RRAB,RRAB,5221.432,5741.2725,3.715335,1.8966908
6482454441194358400,0.09247395,0.07602202,0.7202946,0.0021116515,0.03401275,0.07508509,MIRA_SR,RRAB,6616.385,6171.7944,-0.17629576,2.7928925
4133905305144916608,0.2875544,0.04050532,0.5975502,0.008089041,0.039511614,0.02678946,RRAB,RRAB,4826.117,5209.0605,4.643943,4.8430305
4685754069486515840,0.33221877,0.041371256,0.47936058,0.05484012,0.023869907,0.06833942,RRAB,RRAB,-1.0,6674.665,-1.0,3.2068346
5334506135119058304,0.1654452,0.026842557,0.25860277,0.44402677,0.045310806,0.059771907,CEP,CEP,4833.1094,4880.8306,41.82717,10.627287
4687642588075572224,0.4124982,0.028605897,0.31407216,0.11365919,0.03647474,0.094689846,CEP,RRC,6270.2188,6117.4136,1.063139,3.1942585
4702013166393500160,0.08987537,0.072274216,0.6882159,0.0019025177,0.04585992,0.101872034,DSCT_SXPHE,RRAB,-1.0,6612.6743,-1.0,-0.92930794
6651433164886192768,0.5072084,0.020764923,0.15844336,0.002298164,0.053768404,0.2575168,T2CEP,RRC,7878.328,7590.792,-0.63389874,-0.27882862
5347370730355802240,0.15081291,0.8290912,0.0072678803,0.00428788,0.003487132,0.0050530606,MIRA_SR,MIRA_SR,-1.0,3431.6123,-1.0,48.94647
3588284788846348416,0.17255394,0.047793284,0.70925266,7.588068e-05,0.026053295,0.04427092,RRAB,RRAB,6512.8047,6181.127,1.0001988,-4.9068365
4655271179110789760,0.15511069,0.77497035,0.015734624,0.022849414,0.01209973,0.019235138,RRC,MIRA_SR,3189.0884,3395.9512,19.93681,28.606346
4688860464717330816,0.35218146,0.037990835,0.43286735,0.09516772,0.029612245,0.052180476,CEP,RRAB,7222.593,5978.0713,1.3759022,4.9548616
1809728832908939520,0.6042424,0.017535724,0.13556094,0.006869721,0.08372123,0.15206991,RRC,RRC,6230.257,6667.7314,5.502832,6.1115565
4757355988963251200,0.40349773,0.02531428,0.37045807,0.033276018,0.03001039,0.1374435,T2CEP,RRC,-1.0,7385.58,-1.0,-1.4532728
