Prob_RRAB,Prob_RRC,Prob_MIRA_SR,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
5253571526514498176,0.2864332,0.1283452,0.20144677,0.062860176,0.12704541,0.19386919,T2CEP,RRAB,4045.844,4243.181,107.92167,23.135838
5989300798712101504,0.8149354,0.14369015,0.013261962,0.0011070658,0.0121186925,0.01488674,RRAB,RRAB,6533.6494,5835.1953,1.6091332,6.7601137
3743453156860957824,0.07184765,0.64062965,0.06799938,0.002921364,0.050235726,0.1663662,MIRA_SR,RRC,-1.0,7258.0186,-1.0,1.02496
5281616632165633664,0.57218766,0.2296737,0.01826872,0.11122214,0.039911017,0.028736783,RRAB,RRAB,6621.501,6161.177,-1.0,6.034208
5285465786151570048,0.41595554,0.27953494,0.058805414,0.13136016,0.043536663,0.07080723,RRAB,RRAB,5859.12,6068.224,1.9011846,7.1530337
1802272834086498304,0.0076240315,0.12558271,0.033910066,0.044290002,0.16137464,0.62721854,T2CEP,DSCT_SXPHE,6958.886,6711.5137,-1.1859627,3.3695478
4651713361282600192,0.13724303,0.09514224,0.03608079,0.615466,0.037819173,0.07824876,CEP,CEP,5563.7847,5674.12,3.8675272,8.880613
4651543040059464448,0.48053864,0.18932599,0.028115377,0.21667843,0.029539386,0.0558022,RRC,RRAB,-1.0,6484.334,-1.0,6.9189005
5379547044774334464,0.056783933,0.61361825,0.09968414,0.002948716,0.084045045,0.14291988,MIRA_SR,RRC,6750.4233,7016.7783,0.27187347,3.3689291
2212708193885976064,0.1103017,2.3478585e-06,0.8896734,5.333124e-08,3.5242101e-06,1.8899329e-05,MIRA_SR,MIRA_SR,-1.0,3552.5557,-1.0,106.009026
4653174474799595008,0.28786263,0.35489348,0.05668329,0.09827632,0.049404368,0.15287992,RRC,RRC,-1.0,6825.6777,-1.0,1.8568935
5785398291485691520,0.056591578,0.21033795,0.03293449,0.54712766,0.05828694,0.094721444,T2CEP,CEP,7115.186,6755.4736,-0.81735325,3.580316
2802374424434399616,0.89293194,0.092940174,0.0034028415,0.0002932458,0.0064348048,0.0039970237,RRAB,RRAB,6593.5483,6155.456,3.36744,3.8685255
6740651970769499776,0.6964666,0.22901846,0.021560825,0.002609382,0.019160207,0.031184517,RRAB,RRAB,5568.277,6121.9775,6.645011,3.5473351
6027851737967519232,0.535332,0.4057174,0.016242506,0.002648322,0.025943002,0.014116765,RRC,RRAB,-1.0,5701.54,-1.0,6.4977536
5991082218064445184,0.28045967,0.3900787,0.15457945,0.04816183,0.0846394,0.042081077,RRC,RRC,4719.96,4774.3755,3.6794941,9.175023
5861796967959519232,0.11683618,0.00016682467,0.8826856,4.92865e-06,6.3135165e-05,0.00024324683,MIRA_SR,MIRA_SR,-1.0,3741.9612,-1.0,105.95623
4685967649648605312,0.026173877,0.031952042,0.07876634,0.5671272,0.066825226,0.22915526,CEP,CEP,4975.8394,4972.612,-1.0,8.556289
2257126951820931456,0.0022007097,0.009938394,0.0058260662,0.7829653,0.030134104,0.16893545,RRC,CEP,7359.2573,6398.088,1.1750584,-2.154336
4636350606859233024,0.30230194,0.1829709,0.01641829,0.42685515,0.03803896,0.033414833,RRAB,CEP,-1.0,6400.6465,-1.0,7.3522596
6906341672924040320,0.2857382,0.5361132,0.03618665,0.009781072,0.056492396,0.07568839,MIRA_SR,RRC,7368.406,7216.1714,-0.6767721,1.7454653
4944070548168181120,0.69747365,0.20851777,0.015413918,0.0074649337,0.019643951,0.05148577,DSCT_SXPHE,RRAB,-1.0,7005.8306,-1.0,4.1462164
610414019262262912,0.08766658,0.67406565,0.07499897,0.0014520651,0.057952497,0.10386436,RRC,RRC,7319.0,6965.6367,1.1330504,1.8691936
1872730093261994368,0.059031192,2.5879213e-05,0.94077694,7.37773e-07,1.8144006e-05,0.0001470508,RRAB,MIRA_SR,-1.0,3326.7703,-1.0,88.00867
3568876175233476736,0.027849268,0.59703773,0.07566404,0.0009272122,0.07362565,0.22489616,DSCT_SXPHE,RRC,7282.3867,6968.7,-1.0,2.294251
1862245871930215296,0.11226286,0.0011339055,0.8849784,6.907287e-05,0.00040172407,0.001153985,MIRA_SR,MIRA_SR,-1.0,3449.4226,-1.0,78.88217
4662105949516732416,0.022654353,0.03722358,0.023104789,0.8348253,0.02227411,0.05991791,CEP,CEP,5335.624,5666.255,3.50856,4.580309
2038841625622565632,0.8192661,0.11818842,0.01904898,0.004724112,0.014654512,0.02411781,RRAB,RRAB,5179.4326,5906.2373,3.0813904,5.5168185
4549444387464633088,0.12195366,0.7127217,0.042840265,0.002151682,0.0539954,0.06633733,DSCT_SXPHE,RRC,7498.5225,6920.118,1.6701441,-2.3350315
2903579796849163904,0.0048474213,0.055464365,0.025723578,0.023580054,0.2184362,0.6719484,T2CEP,DSCT_SXPHE,7610.7314,7118.818,-0.75757885,4.490287
6073879429315074688,0.82587904,0.1458272,0.0044634463,0.0016723603,0.016384194,0.005773749,RRAB,RRAB,4754.6514,5703.163,4.1305733,8.927096
4113354638248818048,0.677876,0.27897888,0.006545608,0.0030763436,0.024127785,0.009395373,RRAB,RRAB,4823.5327,5580.5522,3.4844604,7.386533
5599912745771837696,0.09591681,7.031574e-05,0.9037638,1.894423e-06,4.3540997e-05,0.00020363365,RRAB,MIRA_SR,-1.0,3614.0386,-1.0,101.998665
1828128301024513280,0.11419818,2.4984847e-05,0.88575864,1.8112041e-07,7.235637e-06,1.0843401e-05,MIRA_SR,MIRA_SR,-1.0,2623.2192,-1.0,98.29515
6741515598495477504,0.7638839,0.19097248,0.010329949,0.0023488554,0.017675297,0.014789542,RRC,RRAB,7210.508,6822.1245,1.1880603,3.239893
4662432641883302400,0.05723326,0.055373285,0.025456443,0.73184973,0.045389153,0.084698066,CEP,CEP,5618.16,5515.0615,4.767148,10.594178
6584574779079293184,0.15710154,0.54955995,0.079742186,0.07781349,0.05549776,0.08028506,RRC,RRC,7194.9507,6769.9204,0.89600945,2.6768975
4661911610833796608,0.007259379,0.013070903,0.023643654,0.71406543,0.03941682,0.20254374,CEP,CEP,5677.759,4793.725,3.590479,3.7585366
4655270010877709568,0.07759207,0.111291416,0.061092798,0.51795965,0.07491616,0.15714784,CEP,CEP,5587.4727,5811.8433,4.8313503,5.1268463
4655469159882212224,0.056418195,0.064327225,0.010851913,0.76019794,0.04201485,0.06618983,CEP,CEP,5126.587,5414.933,2.512291,8.832421
3903808617011391744,0.80105305,0.1528681,0.008757088,0.006020197,0.01761594,0.013685659,RRAB,RRAB,6903.0264,6716.3955,3.986548,4.808726
4689047897082324608,0.21740015,0.12504615,0.028403556,0.5452874,0.031024326,0.052838504,CEP,CEP,6563.1235,6178.0176,-1.2114229,4.9303703
5264715905796361984,0.2669982,0.17363696,0.036900274,0.40261984,0.04370426,0.07614046,RRC,CEP,6755.2754,6418.999,-1.0,6.2815723
5935792279419204864,0.73666906,0.22697826,0.010392256,0.00088704925,0.015374633,0.009698765,RRAB,RRAB,-1.0,6211.976,-1.0,3.1771255
427739611243530880,0.01642443,0.044318635,0.104979195,0.13150825,0.33221412,0.37055537,DSCT_SXPHE,DSCT_SXPHE,4254.8594,4590.423,11.457956,36.2639
6663737868230845440,0.82641375,0.14021458,0.007482734,0.001392749,0.013874958,0.010621213,RRAB,RRAB,6666.093,6602.869,6.486984,3.6138852
2026434190982319232,0.44009215,0.3445855,0.08655169,0.027363468,0.05269649,0.04871061,RRAB,RRAB,5062.919,5063.6553,5.771859,11.3728695
5372341945080833536,0.028676407,0.39430124,0.087139904,0.0041703796,0.1497275,0.33598456,T2CEP,RRC,6908.6724,6745.004,-0.23337126,1.7016397
5892643285608970496,0.08090113,4.0123447e-05,0.91883266,8.5351644e-07,3.184559e-05,0.00019336901,MIRA_SR,MIRA_SR,-1.0,3007.9973,-1.0,98.25347
1989504515956849664,0.11268727,0.00014584979,0.8866483,7.307924e-06,0.0001172079,0.0003940905,MIRA_SR,MIRA_SR,3626.0967,3726.475,-1.0,100.89777
5190843567814110848,0.060158,0.12263589,0.018108768,0.72256273,0.032250043,0.044284582,MIRA_SR,CEP,6869.999,6795.122,-1.0,4.124157
5270105814872500480,0.17460924,0.1194017,0.0096868705,0.62621415,0.03455605,0.035531975,RRAB,CEP,6020.5146,6344.1562,1.9751973,8.491461
5356333914791850368,0.10410372,0.00041482912,0.8913387,9.9247285e-05,0.00095538347,0.0030880373,MIRA_SR,MIRA_SR,4460.5117,3542.1543,67.88806,77.50818
2004029957906244352,0.23939422,0.04920438,0.27096483,0.29731175,0.04429785,0.09882693,MIRA_SR,CEP,-1.0,4315.465,-1.0,13.4600525
4685977304709409408,0.04421591,0.050329175,0.005260144,0.8560217,0.018163245,0.026009833,CEP,CEP,5349.6455,6110.6924,5.1477504,8.790674
4195764138564320256,0.510389,0.39662752,0.027679905,0.0011245038,0.028137555,0.036041547,RRAB,RRAB,6684.3955,6619.2627,1.233068,3.574392
5930325267099171840,0.16958356,0.00021472428,0.8297843,4.2932256e-06,0.000117936346,0.00029520944,RRAB,MIRA_SR,-1.0,4123.9385,-1.0,106.17049
4919681048096435328,0.8284475,0.112176746,0.015172511,0.0011671211,0.0059900465,0.037046034,DSCT_SXPHE,RRAB,-1.0,7368.992,-1.0,2.0421042
643872398613307648,0.5555319,0.35760307,0.026395211,0.0004835213,0.022717172,0.03726902,RRAB,RRAB,6743.629,6557.6963,1.0440354,3.3310466
6048282519436188672,0.4674988,0.3972496,0.06236571,0.009405134,0.03983675,0.023643909,MIRA_SR,RRAB,4654.15,5370.9634,3.7432308,8.277621
5368499495544659328,0.09244392,0.00018906276,0.9069645,5.728404e-06,6.415065e-05,0.0003326002,MIRA_SR,MIRA_SR,-1.0,3614.3418,-1.0,103.744385
4448579657496640640,0.0026572566,0.040758047,0.012221538,0.0321727,0.1289506,0.7832399,DSCT_SXPHE,DSCT_SXPHE,7242.454,7265.099,0.8399997,2.5930953
5953240528170627328,0.2714014,0.50995535,0.057355136,0.033571012,0.058323637,0.069393426,DSCT_SXPHE,RRC,4101.775,4865.057,29.751842,7.5803356
5799334708764077184,0.0913637,0.53523415,0.08161213,0.081501774,0.09826409,0.112024136,RRC,RRC,6710.601,6310.464,1.3310847,3.9268022
4659121462624085888,0.020419473,0.046647873,0.009679971,0.82529503,0.036275115,0.06168251,CEP,CEP,5416.9956,5200.4834,19.395233,10.472532
4651725078025802368,0.38719872,0.24120939,0.02092009,0.27939504,0.03442365,0.03685316,MIRA_SR,RRAB,-1.0,7418.115,-1.0,4.7917395
5256815017103011968,0.4358909,0.25922626,0.118244156,0.025324445,0.07604501,0.085269235,RRAB,RRAB,5094.0767,4709.674,1.1860595,21.865807
5928982278006613888,0.048459783,0.353486,0.10065319,0.15515462,0.14476557,0.19748084,T2CEP,RRC,4353.3257,4456.1094,53.47917,20.396198
4657889734776514048,0.019415127,0.026822431,0.05159172,0.6085781,0.06789871,0.22569391,CEP,CEP,5225.5723,5358.7188,1.3135023,5.317575
4687251604316439424,0.47483152,0.2577234,0.027332405,0.16246705,0.033872098,0.04377351,RRC,RRAB,-1.0,7259.544,-1.0,3.752564
427142645150260096,0.119331926,0.00013545618,0.88016194,4.7424487e-06,7.271942e-05,0.0002932536,MIRA_SR,MIRA_SR,-1.0,3756.0173,-1.0,104.193436
4654596147636255872,0.076214805,0.07287359,0.009024178,0.7554623,0.037763037,0.04866202,CEP,CEP,5485.1816,5687.754,-1.0,8.302423
6692180172457161856,0.114489965,0.5707987,0.08346126,0.06053605,0.06994947,0.10076448,RRC,RRC,6720.3345,6860.922,2.044209,2.6524496
5968984160290449024,0.07137906,0.0077799708,0.9007598,0.00195319,0.0056826407,0.012445282,MIRA_SR,MIRA_SR,3890.8552,3655.8848,45.004696,71.91535
4759096305413575424,0.07058722,0.08829557,0.010184576,0.7715382,0.024644231,0.034750193,MIRA_SR,CEP,6900.686,6687.379,-1.0,4.602351
1828344114521901184,0.09665099,3.512353e-05,0.9031913,7.442042e-07,1.773479e-05,0.000104001694,MIRA_SR,MIRA_SR,-1.0,3597.7925,-1.0,105.48037
1955157559405162240,0.80960083,0.15740445,0.011066707,0.00042829063,0.011635665,0.009864104,RRAB,RRAB,5754.9624,6032.817,3.25142,4.2801795
5970910715169137152,0.12406973,0.001064044,0.8737296,3.8268096e-05,0.00022135912,0.0008770627,RRAB,MIRA_SR,-1.0,3724.6187,-1.0,93.75938
4660373806406473088,0.0033261431,0.0076120277,0.0049544387,0.88016355,0.030368153,0.07357577,CEP,CEP,5317.6997,5164.891,7.5491686,6.308302
2053640953349547648,0.08671071,0.0011977084,0.8934134,0.00095626886,0.00304553,0.014676263,MIRA_SR,MIRA_SR,3573.1511,3602.245,146.29135,41.87242
5534477372825283072,0.047531083,0.101748146,0.16195795,0.21583676,0.15562794,0.3172981,DSCT_SXPHE,DSCT_SXPHE,4618.923,4581.1543,1.5497975,14.649899
4659092463003562368,0.3193956,0.09931601,0.04810302,0.41616842,0.052877653,0.06413923,CEP,CEP,5603.2183,5575.0234,7.0080743,11.563072
4658456704787408896,0.14966884,0.057747364,0.033859916,0.6607415,0.032993134,0.06498917,CEP,CEP,5229.164,5652.208,-1.0,9.705878
6559334046555657088,0.6988955,0.20803481,0.023607647,0.01414239,0.026363064,0.028956598,T2CEP,RRAB,-1.0,6415.4478,-1.0,4.3109818
5910184687924306560,0.7779079,0.18155205,0.009595909,0.0032726182,0.017098181,0.010573283,RRAB,RRAB,6436.8125,6527.754,3.338435,4.267087
6027630117656053888,0.40001255,0.5195914,0.032210406,0.0019020784,0.028143343,0.018140284,RRC,RRC,4270.4653,5010.9614,2.949367,8.116065
5694378455505022336,0.009335167,0.108002186,0.047638696,0.009101372,0.23916037,0.5867622,T2CEP,DSCT_SXPHE,7005.447,6889.031,-0.5882168,2.9027205
4289937996689051648,0.10584509,0.00015976667,0.8936231,4.1735716e-06,7.916789e-05,0.00028879478,MIRA_SR,MIRA_SR,-1.0,3636.029,-1.0,102.72803
5565980197722079616,0.17541774,0.24791005,0.039123986,0.388037,0.055515043,0.09399613,RRC,CEP,7321.3213,6489.793,-1.0,6.131031
5419970658490260480,0.0644969,0.2974277,0.09266533,0.27784798,0.111434005,0.15612808,DSCT_SXPHE,RRC,4382.692,4605.5884,3.9282084,14.11523
5865115328464391808,0.16098003,0.00017169442,0.8382463,4.940719e-06,0.00011958321,0.00047751784,MIRA_SR,MIRA_SR,-1.0,4047.6646,-1.0,83.1791
5912633369042256768,0.7963499,0.16953805,0.007902898,0.0017707762,0.0151487915,0.009289489,RRAB,RRAB,6403.868,6205.5137,4.2976017,4.415084
6432602072895681408,0.0934312,0.60063803,0.099001795,0.012427311,0.06676189,0.12773976,T2CEP,RRC,6899.628,6699.8535,-1.0,2.3974633
5861059573603259264,0.01197193,0.067570746,0.05014087,0.15497112,0.31995428,0.3953911,T2CEP,DSCT_SXPHE,4961.301,4940.7393,-1.0,26.00941
4950522173161959168,0.099285,0.49067354,0.061901253,0.16689698,0.05466125,0.12658198,RRC,RRC,7392.2017,7691.1445,0.90901184,1.448184
5279905830727292288,0.32491618,0.18998414,0.023013815,0.36504236,0.03352919,0.0635143,RRC,CEP,-1.0,6923.859,-1.0,8.083461
4651274213784253440,0.2344138,0.17541061,0.010356615,0.5105217,0.03707739,0.032219913,RRAB,CEP,-1.0,6398.075,-1.0,8.621056
5852804028000126336,0.17100722,0.003290986,0.8232096,7.5778546e-05,0.0004196709,0.0019968045,MIRA_SR,MIRA_SR,-1.0,3751.3245,-1.0,84.581505
1663203790201725568,0.032718524,0.15500832,0.025510717,0.5849271,0.074279614,0.12755571,T2CEP,CEP,7695.386,7390.129,-0.99000454,3.4113553
4690573301975819904,0.15010834,0.085028484,0.047961406,0.6025066,0.040285528,0.07410967,CEP,CEP,5315.703,5396.131,6.2929497,7.441244
1408716631336819968,0.035748277,0.09461381,0.015302513,0.73662376,0.041688927,0.076022744,RRC,CEP,6939.964,6735.869,0.90701103,4.799837
1944416322937232256,0.4599187,0.4547256,0.032871477,0.004558222,0.027941164,0.019984873,MIRA_SR,RRAB,6305.9834,5793.0625,-1.3010845,5.1107874
5278458594268733440,0.19149597,0.42082983,0.054678332,0.16882162,0.04590775,0.11826651,RRC,RRC,-1.0,7393.592,-1.0,3.6263502
3542995836179168512,0.8257952,0.13845122,0.007167506,0.0031253982,0.014141028,0.011319653,RRAB,RRAB,6801.864,6770.532,0.9530196,3.103805
4685935836818028800,0.28816387,0.09898413,0.020966895,0.5166518,0.02745516,0.047778115,CEP,CEP,-1.0,6242.2603,-1.0,7.7082853
4613942048785929216,0.014309207,0.041766852,0.0063715917,0.880984,0.02034535,0.036222983,RRC,CEP,6448.7925,6041.0127,1.8841815,5.7836633
4517019308548129280,0.07331486,5.9688628e-05,0.92642,1.1023741e-06,3.409506e-05,0.0001701933,MIRA_SR,MIRA_SR,-1.0,3179.1418,-1.0,90.506
6030136012118877056,0.7556304,0.2154005,0.0054848352,0.0010617797,0.015135421,0.0072871177,RRC,RRAB,5127.8906,5760.95,3.0989928,5.769683
1268010036682067712,0.56518745,0.34224316,0.0197534,0.006639823,0.029644724,0.03653141,RRAB,RRAB,6427.828,6986.799,0.7889905,3.797819
5937567475326027776,0.125771,0.00047559882,0.8731957,1.006798e-05,0.00011530537,0.00043220032,MIRA_SR,MIRA_SR,-1.0,3905.8706,-1.0,105.16324
4688981823353121152,0.09850317,0.09502568,0.0064077065,0.75059074,0.023318045,0.02615461,CEP,CEP,6373.4434,6354.024,-0.23288965,7.8049355
1826604377927011584,0.06833782,2.8439024e-05,0.9314738,5.66122e-07,1.872216e-05,0.0001406297,MIRA_SR,MIRA_SR,-1.0,3116.8538,-1.0,92.79184
4688616858455002496,0.12531595,0.0010851831,0.8600899,0.0004109411,0.0028091366,0.010288928,MIRA_SR,MIRA_SR,3615.29,3637.236,18.177021,50.541546
4658498967272210176,0.017705271,0.038587146,0.024171013,0.68661433,0.071583495,0.16133875,CEP,CEP,4721.874,5110.0166,-1.0,9.361757
2033806652632735488,0.4249692,0.16213472,0.17406835,0.10990253,0.06859237,0.06033288,RRC,RRAB,5742.9824,4592.8853,2.9263635,14.086292
4756095536336043648,0.12904006,0.007129472,0.72513926,0.012485667,0.03256404,0.09364153,MIRA_SR,MIRA_SR,4127.1924,3791.075,14.565392,37.93719
6046732620355499136,0.092139035,4.7683672e-05,0.90763766,1.4184408e-06,2.3691868e-05,0.0001504766,RRAB,MIRA_SR,-1.0,3682.71,-1.0,98.463036
4658313012380365568,0.6548701,0.12965026,0.049101476,0.07709931,0.037552908,0.051725894,CEP,RRAB,5020.436,5121.911,2.547297,12.236929
4659864212797821056,0.879282,0.08561256,0.014066581,0.0034255031,0.0050748195,0.012538518,DSCT_SXPHE,RRAB,-1.0,7155.283,-1.0,-0.97549915
4685933225516192512,0.1499458,0.10413336,0.020304577,0.635668,0.03164864,0.058299653,CEP,CEP,-1.0,6008.3076,-1.0,7.713155
5793461083273490304,0.01381389,0.054310724,0.02186737,0.5952036,0.08868165,0.22612283,RRC,CEP,6572.1445,6240.8647,1.8661785,3.6352887
1994199087007670784,0.100898154,0.0007033435,0.8974269,2.305442e-05,0.00022594421,0.00072267995,MIRA_SR,MIRA_SR,-1.0,3738.906,102.95349,94.88688
3045809872243862400,0.015917737,0.0829156,0.024934145,0.26173377,0.23011579,0.38438293,DSCT_SXPHE,DSCT_SXPHE,5389.2188,5658.8887,-0.35363817,9.915066
4661973149098711168,0.091887,0.5533924,0.016987648,0.20832716,0.026908398,0.10249739,T2CEP,RRC,-1.0,8541.3125,-1.0,-3.1340218
4806314218089311360,0.078726105,0.095708594,0.009472277,0.75929594,0.024992865,0.03180424,RRAB,CEP,6439.8076,6533.1094,4.1215715,5.5738573
5402049782888764928,0.80771476,0.1468075,0.0073450636,0.007125539,0.019435976,0.0115711875,RRC,RRAB,-1.0,6526.307,-1.0,4.4835467
6395238159518209536,0.26653647,0.18495175,0.028469335,0.41714686,0.03442055,0.068475,RRAB,CEP,6557.609,6641.4463,0.8620033,5.507277
1748938583039836288,0.17236724,0.42956164,0.13482918,0.050164334,0.075778335,0.1372993,T2CEP,RRC,4001.988,4263.6855,67.711655,26.859398
5952141050905301504,0.074170545,0.0068709906,0.8933691,0.0015401865,0.0076373285,0.016411915,RRAB,MIRA_SR,3531.1958,3555.268,95.7043,76.61578
4291315478614391936,0.08167428,0.0010924308,0.90096754,0.00039613715,0.0028716354,0.012998019,MIRA_SR,MIRA_SR,3598.292,3479.8953,57.223225,61.89428
5985796590777694208,0.108350046,0.00016827456,0.8910843,5.597369e-06,0.00011675241,0.0002749902,MIRA_SR,MIRA_SR,-1.0,3255.6897,-1.0,78.44116
4651202023959772416,0.40489385,0.3558658,0.038915355,0.09501281,0.037126068,0.068186104,T2CEP,RRAB,-1.0,7342.1934,-1.0,4.3536177
1432796829339013504,0.04003751,0.13579226,0.030081974,0.48763135,0.06686702,0.23958987,DSCT_SXPHE,CEP,7680.7153,7442.2725,-1.0,4.1762867
5569885529880851456,0.48085916,0.2062471,0.027694182,0.20640573,0.032888196,0.045905627,RRAB,RRAB,5911.698,6383.118,-1.0,5.6222267
5285080957084864000,0.031009024,0.18484403,0.025602607,0.62154204,0.05592765,0.08107465,T2CEP,CEP,7395.3896,6905.492,0.21965456,2.2494311
5853548775327448448,0.16132824,0.0013631558,0.836086,2.312514e-05,0.0001689544,0.0010305804,MIRA_SR,MIRA_SR,-1.0,3820.9622,-1.0,86.491745
4686276135639095808,0.11530191,0.08107361,0.021637732,0.7092788,0.029848415,0.042859554,CEP,CEP,5674.964,5992.964,3.4664574,8.094272
6033460827817383424,0.0947982,0.6849566,0.10011367,0.00214941,0.05831113,0.05967094,MIRA_SR,RRC,5736.3247,5824.3525,0.9293947,5.5614595
6032666125769758976,0.099873565,0.00015424083,0.89961714,5.5227497e-06,5.646629e-05,0.00029317985,MIRA_SR,MIRA_SR,-1.0,3711.5117,-1.0,98.97949
4657899355506625408,0.06742916,0.06501702,0.026694791,0.7510459,0.029641807,0.06017143,CEP,CEP,5593.202,5567.714,6.11992,5.6320934
5861059573603259264,0.01197193,0.067570746,0.05014087,0.15497112,0.31995428,0.3953911,DSCT_SXPHE,DSCT_SXPHE,4721.874,4940.7393,-1.0,26.00941
2200779935840153216,0.10505432,7.3166925e-06,0.8948922,1.5190614e-07,6.748609e-06,3.9209124e-05,MIRA_SR,MIRA_SR,-1.0,3569.1074,-1.0,104.137726
6019829529331235840,0.62228215,0.3265031,0.013461031,0.0026402762,0.022201775,0.012911655,RRAB,RRAB,6393.885,5011.1973,4.1015677,10.72048
1813473906932604288,0.39140758,0.42461404,0.067507505,0.0050155255,0.033299323,0.07815602,MIRA_SR,RRC,6929.786,6767.8545,-0.830636,5.2793593
4663486386365539072,0.010921304,0.012607487,0.046425384,0.6431632,0.049350858,0.23753174,CEP,CEP,5393.239,4590.3613,7.528165,3.7848568
5969943209315943296,0.12652269,0.0010835582,0.8715624,1.7861437e-05,0.0001806348,0.0006327706,MIRA_SR,MIRA_SR,-1.0,3891.8723,-1.0,95.5225
354653527150496896,0.14597674,0.27927548,0.2051192,0.11961946,0.13517381,0.114835344,DSCT_SXPHE,RRC,4058.54,4445.902,3.5579524,12.807556
4685853270355489024,0.017003147,0.028725887,0.025860926,0.76905334,0.04399741,0.11535931,CEP,CEP,-1.0,5301.8867,-1.0,5.7766438
2213400302098233344,0.10486103,2.7692537e-05,0.8948849,1.3320386e-06,4.4946126e-05,0.00018016897,MIRA_SR,MIRA_SR,-1.0,3752.6665,-1.0,94.71868
4661680885184128512,0.7751238,0.1505737,0.015197851,0.008681947,0.029760238,0.02066249,RRC,RRAB,-1.0,6277.652,-1.0,8.514998
3076463569224507392,0.758927,0.1990279,0.0077710515,0.002758212,0.02038941,0.01112637,RRAB,RRAB,6742.298,6327.8574,-1.0,6.461033
3708229069210807040,0.003314851,0.05953873,0.030149354,0.0032040775,0.2225277,0.68126535,DSCT_SXPHE,DSCT_SXPHE,7439.1226,7571.8643,0.93401575,0.96774006
4725311684641932160,0.14640988,0.5938154,0.06891827,0.046168752,0.051229607,0.09345811,MIRA_SR,RRC,7400.1514,7019.375,-0.06906319,3.1918988
4657640729722898304,0.27757478,0.23527156,0.06868119,0.24251102,0.07815808,0.09780339,RRAB,RRAB,-1.0,6134.251,-1.0,6.781281
5620972374865835008,0.5981064,0.24451448,0.07271748,0.027921287,0.0337971,0.02294321,RRC,RRAB,-1.0,5240.365,-1.0,8.4619255
