index,ID,Path,N,N_b,N_r,Class,T_eff,e_T_eff,E_T_eff,Lum,e_Lum,E_Lum,Radius,e_Rad,E_Rad,logg,e_logg,E_logg,Mass,e_Mass,E_Mass,rho,e_rho,E_rho
19791,4658354690758080768,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658354690758080768.dat,26,13,13,CEP,5977.6665,5829.5,6760.4697,-1.0,-1.0,-1.0,7.876,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14649,3575277360131350528,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3575277360131350528.dat,42,21,21,RRC,7696.0,7252.25,8068.5,12.26286,-1.0,-1.0,2.337,-1.0,-1.0,3.8937,-1.0,-1.0,1.56,-1.0,-1.0,0.1222,-1.0,-1.0
688,5771932267638252672,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5771932267638252672.dat,27,14,13,DSCT_SXPHE,7876.0,-1.0,-1.0,3.59882,-1.0,-1.0,1.019,-1.0,-1.0,4.696000000000001,-1.0,-1.0,1.88,-1.0,-1.0,1.7774,-1.0,-1.0
11838,4112099034675275136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4112099034675275136.dat,33,12,21,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19712,4688879298176263296,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688879298176263296.dat,27,14,13,CEP,6686.0,6364.5503,7103.75,5.02351,-1.0,-1.0,1.487,-1.0,-1.0,4.2893,-1.0,-1.0,1.57,-1.0,-1.0,0.4774,-1.0,-1.0
16973,4656889621505957760,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4656889621505957760.dat,23,11,12,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21365,4687489034433664256,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687489034433664256.dat,32,16,16,CEP,6876.0,6265.5,7291.5,8.45102,-1.0,-1.0,1.835,-1.0,-1.0,4.1256,-1.0,-1.0,1.64,-1.0,-1.0,0.2654,-1.0,-1.0
8818,5932448595907259136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5932448595907259136.dat,49,25,24,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6114,4618042402523573376,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4618042402523573376.dat,25,13,12,RRAB,5747.0,5409.97,5950.65,5.46195,-1.0,-1.0,2.03,-1.0,-1.0,3.8986,-1.0,-1.0,1.19,-1.0,-1.0,0.1422,-1.0,-1.0
14385,3947005302130320768,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3947005302130320768.dat,35,18,17,RRC,7224.6665,7050.0,7793.3335,1.36759,-1.0,-1.0,0.7490000000000001,-1.0,-1.0,4.899,-1.0,-1.0,1.62,-1.0,-1.0,3.8608,-1.0,-1.0
16098,4657789984098448640,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657789984098448640.dat,23,12,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22949,4685957204313992960,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685957204313992960.dat,27,14,13,CEP,5670.0,5400.0,6043.4,-1.0,-1.0,-1.0,5.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3827,5283455775816199936,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5283455775816199936.dat,56,28,28,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10165,5874732241228920192,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5874732241228920192.dat,36,18,18,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9103,5992256324665378048,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5992256324665378048.dat,25,11,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22773,4689086693566544128,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4689086693566544128.dat,31,16,15,CEP,6108.6104,5830.6665,6493.6665,3.51747,-1.0,-1.0,1.4169999999999998,-1.0,-1.0,4.2816,-1.0,-1.0,1.4,-1.0,-1.0,0.4923,-1.0,-1.0
8560,2033639599931384960,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2033639599931384960.dat,30,15,15,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.941,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17561,4688177049507365632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688177049507365632.dat,27,13,14,RRD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24555,4659062570029765376,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659062570029765376.dat,26,13,13,CEP,5786.0,5537.0864,6117.19,-1.0,-1.0,-1.0,5.186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9165,6055911004172585984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6055911004172585984.dat,50,25,25,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16100,4659287347133690240,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659287347133690240.dat,26,13,13,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14797,4129946891488830720,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4129946891488830720.dat,41,21,20,RRC,5197.315,5021.2075,5374.5,29.44031,-1.0,-1.0,3.475,-1.0,-1.0,3.5658,-1.0,-1.0,1.62,-1.0,-1.0,0.0386,-1.0,-1.0
6009,6582444994993590656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6582444994993590656.dat,46,24,22,RRAB,6600.0,6299.7,7147.5,35.66045,-1.0,-1.0,4.436,-1.0,-1.0,3.2964,-1.0,-1.0,1.42,-1.0,-1.0,0.0163,-1.0,-1.0
10531,5797993613805428096,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5797993613805428096.dat,27,14,13,MIRA_SR,-1.0,-1.0,-1.0,638.86774,501.49353,776.24194,77.23319000000001,67.82414,77.96342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13786,1983798458623763072,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1983798458623763072.dat,38,19,19,RRC,6566.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22292,4689023673477820672,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4689023673477820672.dat,25,12,13,CEP,5661.76,5387.725,6092.595,6.05876,-1.0,-1.0,2.089,-1.0,-1.0,3.8844,-1.0,-1.0,1.22,-1.0,-1.0,0.1338,-1.0,-1.0
16653,5681687926641116160,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5681687926641116160.dat,38,20,18,RRC,6939.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12499,6487484298870286592,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6487484298870286592.dat,37,19,18,RRC,6864.0,-1.0,-1.0,2.05486,-1.0,-1.0,1.014,-1.0,-1.0,4.5995,-1.0,-1.0,1.49,-1.0,-1.0,1.4306,-1.0,-1.0
15323,4617000095564280064,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4617000095564280064.dat,29,15,14,RRC,6510.0,6348.0,6879.0,6.93993,-1.0,-1.0,1.864,-1.0,-1.0,4.0701,-1.0,-1.0,1.49,-1.0,-1.0,0.2299,-1.0,-1.0
1724,6666597693676131968,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6666597693676131968.dat,35,18,17,DSCT_SXPHE,7268.6665,7093.25,7409.0,5.43615,-1.0,-1.0,1.5590000000000002,-1.0,-1.0,4.2456,-1.0,-1.0,1.56,-1.0,-1.0,0.4118,-1.0,-1.0
411,6882409217501142016,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6882409217501142016.dat,22,11,11,DSCT_SXPHE,7408.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14445,4651484220492568576,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651484220492568576.dat,27,14,13,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21327,4655496235359413888,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655496235359413888.dat,29,15,14,CEP,5661.0,5512.0,5811.3335,21.80876,-1.0,-1.0,3.388,-1.0,-1.0,3.5397,-1.0,-1.0,1.45,-1.0,-1.0,0.0373,-1.0,-1.0
16805,6034676097404583680,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6034676097404583680.dat,32,16,16,RRC,6270.1733,5880.0,7145.0,18.82131,-1.0,-1.0,2.697,-1.0,-1.0,3.7963,-1.0,-1.0,1.66,-1.0,-1.0,0.0846,-1.0,-1.0
3381,6236818703127165696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6236818703127165696.dat,43,22,21,DSCT_SXPHE,7526.0,-1.0,-1.0,6.4135800000000005,-1.0,-1.0,1.49,-1.0,-1.0,4.3325,-1.0,-1.0,1.74,-1.0,-1.0,0.5264,-1.0,-1.0
24203,4655258672162525440,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655258672162525440.dat,27,14,13,CEP,5959.0,5409.0,6974.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21197,4658457873018589696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658457873018589696.dat,27,14,13,CEP,5312.71,5104.0,5372.0,-1.0,-1.0,-1.0,8.475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12559,6010053397790939136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6010053397790939136.dat,25,13,12,RRC,6958.0,-1.0,-1.0,8.11865,-1.0,-1.0,1.961,-1.0,-1.0,4.0351,-1.0,-1.0,1.52,-1.0,-1.0,0.2016,-1.0,-1.0
9166,6027071497028054144,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6027071497028054144.dat,34,18,16,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12223,6008792906487044736,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6008792906487044736.dat,33,16,17,RRC,7122.0,-1.0,-1.0,10.50507,-1.0,-1.0,2.129,-1.0,-1.0,3.9804,-1.0,-1.0,1.58,-1.0,-1.0,0.1638,-1.0,-1.0
18659,5520935444020919296,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5520935444020919296.dat,31,16,15,T2CEP,4146.31,3989.2068,4432.225,-1.0,-1.0,-1.0,20.131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10011,1846399641624882688,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1846399641624882688.dat,38,20,18,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10823,2028591226656455168,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2028591226656455168.dat,40,20,20,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6802,2414414838950457344,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2414414838950457344.dat,34,17,17,RRAB,7010.0,6760.0,7298.0,5.41719,-1.0,-1.0,1.805,-1.0,-1.0,4.0588,-1.0,-1.0,1.36,-1.0,-1.0,0.2314,-1.0,-1.0
24028,4685945320109752704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685945320109752704.dat,24,13,11,CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5093,4664042292536033536,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4664042292536033536.dat,35,19,16,RRAB,6496.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23220,4657153160705897728,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657153160705897728.dat,27,13,14,CEP,5521.406999999999,5270.0,5793.3335,52.37104,-1.0,-1.0,4.211,-1.0,-1.0,3.4324,-1.0,-1.0,1.75,-1.0,-1.0,0.0234,-1.0,-1.0
4684,6688198188017501952,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6688198188017501952.dat,27,14,13,RRAB,6045.75,5806.5,6182.3335,-1.0,-1.0,-1.0,8.361,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10187,5807729097766431232,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5807729097766431232.dat,38,18,20,MIRA_SR,3433.0,3322.3333,3697.2124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11805,4514438101931430656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4514438101931430656.dat,25,13,12,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14586,6411567487738213760,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6411567487738213760.dat,33,17,16,RRC,7030.0,6815.0,7433.0,10.9399,-1.0,-1.0,2.334,-1.0,-1.0,3.875,-1.0,-1.0,1.49,-1.0,-1.0,0.1172,-1.0,-1.0
21010,2164622736482346496,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2164622736482346496.dat,27,14,13,CEP,5379.3335,5353.5,5806.885,168.97679,160.77333000000002,177.18025,14.966121,12.843393,15.1109085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4943,6786372065135051520,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6786372065135051520.dat,27,14,13,RRAB,6903.0,6518.5,7431.0,1.15191,-1.0,-1.0,0.82,-1.0,-1.0,4.7499,-1.0,-1.0,1.38,-1.0,-1.0,2.4995,-1.0,-1.0
10376,4658092972648551168,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658092972648551168.dat,26,14,12,MIRA_SR,4639.473,4049.235,4813.035,-1.0,-1.0,-1.0,15.259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24833,4657246206935420672,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657246206935420672.dat,29,15,14,CEP,5718.3335,5343.3,6205.6665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5521,6026369600654444800,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6026369600654444800.dat,35,18,17,RRAB,4842.44,4497.0,5071.0,-1.0,-1.0,-1.0,8.352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9723,4225054269328932096,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4225054269328932096.dat,36,19,17,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7527,1846451181233704832,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1846451181233704832.dat,37,19,18,MIRA_SR,3709.0,3337.0,4228.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13735,6040853982661760896,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6040853982661760896.dat,38,19,19,RRC,7312.0,6987.0,7769.5,12.63255,-1.0,-1.0,2.162,-1.0,-1.0,3.9963,-1.0,-1.0,1.69,-1.0,-1.0,0.1673,-1.0,-1.0
14892,6583265746064309888,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6583265746064309888.dat,41,21,20,RRC,7844.0,7586.0,8230.0,11.5636,-1.0,-1.0,1.989,-1.0,-1.0,4.0838,-1.0,-1.0,1.75,-1.0,-1.0,0.2224,-1.0,-1.0
21229,4689016835874656128,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4689016835874656128.dat,31,15,16,CEP,6591.575,6051.5,7282.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22182,4661993558819345408,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661993558819345408.dat,90,45,45,CEP,6261.75,5963.3335,6726.0,38.32064,-1.0,-1.0,4.46,-1.0,-1.0,3.3037,-1.0,-1.0,1.46,-1.0,-1.0,0.0165,-1.0,-1.0
20613,4655270217036165376,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655270217036165376.dat,26,13,13,CEP,5804.91,5514.75,6068.6665,37.19505,-1.0,-1.0,3.938,-1.0,-1.0,3.4543,-1.0,-1.0,1.61,-1.0,-1.0,0.0264,-1.0,-1.0
24368,4690521345737369344,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690521345737369344.dat,31,15,16,CEP,5320.0,5099.915,5374.5,-1.0,-1.0,-1.0,16.037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10972,5976710192325786496,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5976710192325786496.dat,25,13,12,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8784,524221378626364160,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/524221378626364160.dat,36,20,16,MIRA_SR,3566.2725,3408.4333,3785.3967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6669,4661935933217930112,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661935933217930112.dat,67,32,35,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9328,5233293237872835584,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5233293237872835584.dat,30,15,15,MIRA_SR,3838.593,3541.8035,4179.63,226.86427,183.0422,270.68634,34.05584,28.725,40.00247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5090,4444516682857610624,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4444516682857610624.dat,32,17,15,RRAB,6801.0,-1.0,-1.0,5.33137,-1.0,-1.0,1.663,-1.0,-1.0,4.1606,-1.0,-1.0,1.46,-1.0,-1.0,0.3174,-1.0,-1.0
21882,4685961606668830976,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685961606668830976.dat,25,14,11,CEP,6860.0,6594.0,7028.6724,8.27553,-1.0,-1.0,1.6909999999999998,-1.0,-1.0,4.2225,-1.0,-1.0,1.74,-1.0,-1.0,0.36,-1.0,-1.0
24040,4655239048425662336,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655239048425662336.dat,26,13,13,CEP,5208.5,4439.5,6938.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10819,4658044349238600064,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658044349238600064.dat,25,13,12,MIRA_SR,3936.555,3300.0,4658.11,-1.0,-1.0,-1.0,21.131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3135,4663760851934326400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4663760851934326400.dat,31,18,13,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17786,6012014784793474560,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6012014784793474560.dat,37,19,18,RRD,6797.0,-1.0,-1.0,1.65786,-1.0,-1.0,0.929,-1.0,-1.0,4.6668,-1.0,-1.0,1.46,-1.0,-1.0,1.8238,-1.0,-1.0
3027,4223817868506895488,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4223817868506895488.dat,22,11,11,DSCT_SXPHE,7233.25,6977.5,7420.0,12.986984,11.003979,14.96999,2.2947736,2.1807153,2.4660797000000003,3.9342,-1.0,-1.0,1.75,-1.0,-1.0,0.1326,-1.0,-1.0
24049,4661754930427650176,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661754930427650176.dat,45,22,23,CEP,6293.0,5950.0,6642.0,34.75197,-1.0,-1.0,3.954,-1.0,-1.0,3.4372,-1.0,-1.0,1.56,-1.0,-1.0,0.0252,-1.0,-1.0
23098,4663901211458099840,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4663901211458099840.dat,72,37,35,CEP,5745.0,5449.83,6216.395,-1.0,-1.0,-1.0,6.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24359,4685922775803910016,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685922775803910016.dat,24,13,11,CEP,6794.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1737,4394537179225847040,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4394537179225847040.dat,46,24,22,DSCT_SXPHE,7730.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13323,3938494566735402880,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3938494566735402880.dat,40,20,20,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7167,5334162331546553984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5334162331546553984.dat,34,17,17,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6664,6908372986296423040,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6908372986296423040.dat,36,18,18,RRAB,6612.25,6266.75,6982.0,4.3805,-1.0,-1.0,1.658,-1.0,-1.0,4.1197,-1.0,-1.0,1.32,-1.0,-1.0,0.2899,-1.0,-1.0
13878,4688478487492274560,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688478487492274560.dat,26,13,13,RRC,6620.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
